image_id,in_common182,proposal_count,single_candidate_count,component_candidate_count,topk_candidate_count,upper_candidate_count,final_iou,final_ari,single_iou,single_ari,component_iou,component_ari,topk_iou,topk_ari,upper_iou,upper_ari
16,True,1,1,1,0,2,0.016713364175381648,0.6586096302047577,0.018274288366301294,0.2768831041340194,0.016713364175381648,0.6586096302047577,0.0,0.0,0.018274288366301294,0.2768831041340194
17,False,0,0,0,0,1,0.23124231241956886,0.3148429329055555,0.0,0.0,0.0,0.0,0.0,0.0,0.23124231241956886,0.3148429329055555
18,True,1,1,1,0,2,0.8875945227785857,0.9100727054679404,0.8835891624509777,0.9071276063965122,0.8875945227785857,0.9100727054679404,0.0,0.0,0.8875945227785857,0.9100727054679404
19,True,2,2,1,1,5,0.9323178262582764,0.9403330450425337,0.9247178980238471,0.9336220718220782,0.18391002377646115,-0.004307062621787876,0.18486468701129413,-0.0168439080356271,0.9323178262582764,0.9403330450425337
20,True,2,2,1,1,5,0.9347724073095404,0.9509809136025109,0.9285295153042068,0.9462348075113445,0.12942469433527784,-0.00059610591325868,0.1246703802522669,0.039952630889374306,0.9347724073095404,0.9509809136025109
21,True,2,2,2,1,5,0.9754017479491442,0.9762654427726115,0.9750387815472074,0.9759220434388113,0.9754017479491442,0.9762654427726115,0.2186527187392844,-0.02059971612544321,0.9754017479491442,0.9762654427726115
22,True,2,2,1,1,5,0.90674422830564,0.9381540874636832,0.9038776624630643,0.9362191445412962,0.08365315515040496,-0.0036595367188173838,0.07838046232029083,0.06614637057581926,0.90674422830564,0.9381540874636832
23,True,2,2,1,1,5,0.9624064724073094,0.9599768311208251,0.9603213242395306,0.9577799435936613,0.26648338080064127,-0.06048442819758985,0.2846989212391588,-0.07756970492873515,0.9624064724073094,0.9599768311208251
24,True,2,2,1,1,5,0.0,-0.06994660983591812,0.9048049281239852,0.9158496354942782,0.3488112581744248,0.12835620730286748,0.3559749240601177,0.15114587610364782,0.9048049281239852,0.9158496354942782
25,True,1,1,1,0,2,0.922245788143094,0.8843404513475457,0.919603435815527,0.8808539681919234,0.922245788143094,0.8843404513475457,0.0,0.0,0.922245788143094,0.8843404513475457
26,True,2,2,2,1,5,0.980222496899668,0.9844336917653151,0.9798906878314954,0.984179861896798,0.980222496899668,0.9844336917653151,0.14800336406655246,-0.00952973781419547,0.980222496899668,0.9844336917653151
27,True,3,3,1,2,7,4.867127421387996e-05,0.7115307950242453,0.9618447640441953,0.9716085885474601,0.13065390953723835,-0.053095549495656785,0.1353543122761339,-0.07347026962711704,0.9618447640441953,0.9716085885474601
28,True,2,2,1,1,5,0.4200750133877465,0.5379614010920644,0.915628337470352,0.9439151121345145,0.08558627438974006,-0.003784372586028556,0.082014908942091,0.04255884936747919,0.915628337470352,0.9439151121345145
